season,game_id,game_date,week,posteam,defteam,qtr,time,score_differential,air_yards,pass_length,pass_location,qb_hit,sack,pass_defense,interception,expected_int_prob,expected_ints,desc
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,3.0,12:13,7.0,5.0,short,middle,0,0,False,0,0.0029506026677373538,0.0029506026677373538,(12:13) (Shotgun) 9-B.Young pass short middle to 84-M.Evans to NYJ 15 for 11 yards (51-F.Mauigoa).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,3.0,11:29,7.0,7.0,short,middle,0,0,False,0,0.0029892636144018404,0.0029892636144018404,(11:29) 9-B.Young pass incomplete short middle to 84-M.Evans.
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,3.0,10:47,7.0,11.0,short,left,0,0,True,0,0.8666154661169845,0.8666154661169845,(10:47) (Shotgun) 9-B.Young pass incomplete short left to 0-J.Sanders (44-J.Sherwood).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,3.0,05:46,10.0,12.0,short,middle,0,0,False,0,0.003101435845146742,0.003101435845146742,"(5:46) (Shotgun) 9-B.Young pass short middle to 17-X.Legette to CAR 25 for 12 yards (21-B.Stephens). Penalty on NYJ-27-M.Moore, Defensive Holding, declined."
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,3.0,05:23,10.0,17.0,deep,middle,1,0,False,0,0.010862332802002151,0.010862332802002151,(5:23) (Shotgun) 9-B.Young pass incomplete deep middle to 18-J.Coker [55-B.McGregor].
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,3.0,05:19,10.0,-3.0,short,right,1,0,False,0,0.00472484833879877,0.00472484833879877,(5:19) (Shotgun) 9-B.Young pass short right to 30-C.Hubbard to CAR 23 for -2 yards (27-M.Moore) [44-J.Sherwood].
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,3.0,04:33,10.0,,,,1,1,False,0,0.0005952329884592505,0.0005952329884592505,(4:33) (Shotgun) 9-B.Young sacked at CAR 11 for -12 yards (91-J.Briggs). CAR-9-B.Young was injured during the play.
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,4.0,14:22,10.0,14.0,short,right,0,0,False,0,0.0028698947032195833,0.0028698947032195833,(14:22) (Shotgun) 14-A.Dalton pass short right to 17-X.Legette to CAR 41 for 15 yards (21-B.Stephens). CAR-17-X.Legette was injured during the play.
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,4.0,12:01,10.0,5.0,short,left,0,0,False,0,0.0023800576767898283,0.0023800576767898283,(12:01) (Shotgun) 14-A.Dalton pass short left to 17-X.Legette to NYJ 38 for 6 yards (26-I.Oliver).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,4.0,10:06,10.0,9.0,short,left,0,0,True,0,0.8749335812000143,0.8749335812000143,(10:06) (Shotgun) 14-A.Dalton pass incomplete short left to 0-J.Sanders (21-B.Stephens).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,4.0,09:59,10.0,,,,1,1,False,0,0.0006339890830571719,0.0006339890830571719,(9:59) (Shotgun) 14-A.Dalton sacked at NYJ 38 for -9 yards (44-J.Sherwood).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,4.0,05:43,7.0,6.0,short,middle,0,0,False,0,0.003412702872771118,0.003412702872771118,(5:43) (Shotgun) 14-A.Dalton pass short middle to 17-X.Legette to CAR 34 for 6 yards (29-J.Brownlee).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,4.0,04:57,7.0,30.0,deep,right,0,0,True,0,0.9469339514913001,0.9469339514913001,(4:57) (Shotgun) 14-A.Dalton pass incomplete deep right to 4-T.McMillan (23-A.Thomas).
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,4.0,03:00,7.0,12.0,short,left,0,0,False,0,0.002654915437958073,0.002654915437958073,(3:00) 14-A.Dalton pass incomplete short left to 17-X.Legette.
2025,2025_07_CAR_NYJ,2025-10-19,7,CAR,NYJ,4.0,01:36,7.0,31.0,deep,right,0,0,False,0,0.0063902844816367535,0.0063902844816367535,(1:36) (Shotgun) 14-A.Dalton pass deep right to 17-X.Legette to NYJ 22 for 33 yards (23-A.Thomas).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,14:21,0.0,3.0,short,middle,0,0,False,0,0.00248923525898348,0.00248923525898348,(14:21) (Shotgun) 16-J.Flacco pass short middle to 87-T.Hudson to CIN 41 for 9 yards (51-F.Mauigoa).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,13:09,0.0,11.0,short,left,0,0,False,0,0.0019326519554605723,0.0019326519554605723,(13:09) (Shotgun) 16-J.Flacco pass incomplete short left to 1-J.Chase.
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,13:06,0.0,5.0,short,middle,0,0,False,0,0.002530455716668692,0.002530455716668692,(13:06) (Shotgun) 16-J.Flacco pass short middle to 1-J.Chase to NYJ 48 for 9 yards (29-J.Brownlee).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,12:29,0.0,14.0,short,left,0,0,False,0,0.0019651845473688274,0.0019651845473688274,(12:29) 16-J.Flacco pass short left to 86-N.Fant to NYJ 34 for 14 yards (27-M.Moore).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,11:03,0.0,5.0,short,middle,0,0,True,0,0.8798670668681648,0.8798670668681648,(11:03) (Shotgun) 16-J.Flacco pass incomplete short middle to 1-J.Chase (56-Qu.Williams).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,10:21,0.0,4.0,short,middle,0,0,True,0,0.8799208899862001,0.8799208899862001,(10:21) (Shotgun) 16-J.Flacco pass incomplete short middle to 87-T.Hudson (56-Qu.Williams).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,08:16,3.0,2.0,short,right,0,0,False,0,0.0022226339230717244,0.0022226339230717244,(8:16) 16-J.Flacco pass short right to 86-N.Fant pushed ob at NYJ 19 for 16 yards (27-M.Moore).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,07:38,3.0,-2.0,short,left,0,0,False,0,0.0018601065924343633,0.0018601065924343633,(7:38) (Shotgun) 16-J.Flacco pass short left to 1-J.Chase to NYJ 13 for 6 yards (21-B.Stephens).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,02:15,10.0,-2.0,short,right,0,0,False,0,0.00216470542261272,0.00216470542261272,(2:15) (Shotgun) 16-J.Flacco pass short right to 34-S.Perine to CIN 26 for 6 yards (56-Qu.Williams).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,1.0,01:30,10.0,16.0,deep,right,0,0,False,0,0.004382482403712711,0.004382482403712711,(1:30) (Shotgun) 16-J.Flacco pass incomplete deep right to 1-J.Chase.
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,12:04,7.0,16.0,deep,right,0,0,False,0,0.004608714646069282,0.004608714646069282,(12:04) (Shotgun) 16-J.Flacco pass deep right to 1-J.Chase pushed ob at CIN 48 for 17 yards (23-A.Thomas).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,11:29,7.0,-3.0,short,left,0,0,False,0,0.0019378820228477533,0.0019378820228477533,(11:29) (Shotgun) 16-J.Flacco pass short left to 1-J.Chase to NYJ 44 for 8 yards (72-M.Clemons; 21-B.Stephens).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,10:52,7.0,38.0,deep,right,0,0,False,0,0.005082430149619348,0.005082430149619348,"(10:52) 16-J.Flacco pass deep right to 5-T.Higgins for 44 yards, TOUCHDOWN."
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,05:18,7.0,-3.0,short,right,0,0,False,0,0.0023824047327545114,0.0023824047327545114,(5:18) 16-J.Flacco pass short right to 1-J.Chase to CIN 42 for 7 yards (23-A.Thomas).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,04:44,7.0,2.0,short,left,0,0,False,0,0.0020679232502218044,0.0020679232502218044,(4:44) (Shotgun) 16-J.Flacco pass short left to 1-J.Chase to CIN 48 for 6 yards (29-J.Brownlee).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,02:57,7.0,1.0,short,middle,0,0,False,0,0.002795196673090791,0.002795196673090791,(2:57) (Shotgun) 16-J.Flacco pass short middle to 30-C.Brown to NYJ 42 for 9 yards (44-J.Sherwood; 29-J.Brownlee).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,02:00,7.0,7.0,short,middle,0,0,False,0,0.0028827273316231563,0.0028827273316231563,"(2:00) (Shotgun) 16-J.Flacco pass short middle to 1-J.Chase to NYJ 32 for 6 yards (8-A.Cisco). The Replay Official reviewed the short of the line to gain ruling, and the play was REVERSED. (Shotgun) 16-J.Flacco pass short middle to 1-J.Chase to NYJ 31 for 7 yards (8-A.Cisco)."
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,01:32,7.0,18.0,deep,left,0,0,False,0,0.004220223092874613,0.004220223092874613,(1:32) (Shotgun) 16-J.Flacco pass incomplete deep left to 5-T.Higgins.
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,01:28,7.0,-5.0,short,right,0,0,False,0,0.0024233290889409003,0.0024233290889409003,(1:28) (Shotgun) 16-J.Flacco pass short right to 1-J.Chase pushed ob at NYJ 19 for 1 yard (29-J.Brownlee).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,2.0,01:22,7.0,4.0,short,middle,0,0,False,0,0.0028593992901740774,0.0028593992901740774,"(1:22) (Shotgun) 16-J.Flacco pass short middle to 30-C.Brown for 19 yards, TOUCHDOWN."
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,3.0,12:25,11.0,2.0,short,middle,0,0,False,0,0.0028294127806749707,0.0028294127806749707,(12:25) (Shotgun) 16-J.Flacco pass short middle to 30-C.Brown to CIN 24 for 4 yards (56-Qu.Williams; 29-J.Brownlee).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,3.0,11:46,11.0,-7.0,short,left,0,0,False,0,0.0020416043394055057,0.0020416043394055057,(11:46) (Shotgun) 16-J.Flacco pass short left to 1-J.Chase to CIN 24 for no gain (21-B.Stephens; 29-J.Brownlee).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,3.0,11:02,11.0,5.0,short,right,1,0,False,0,0.0046689942478889005,0.0046689942478889005,(11:02) (Shotgun) 16-J.Flacco pass incomplete short right [72-M.Clemons].
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,3.0,05:35,8.0,17.0,deep,left,0,0,False,0,0.004484620960367518,0.004484620960367518,(5:35) (Shotgun) 16-J.Flacco pass incomplete deep left to 1-J.Chase.
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,3.0,03:27,8.0,-5.0,short,right,0,0,False,0,0.002621428546877164,0.002621428546877164,(3:27) 16-J.Flacco pass short right to 86-N.Fant pushed ob at NYJ 32 for 11 yards (23-A.Thomas; 27-M.Moore).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,3.0,02:49,8.0,23.0,deep,right,0,0,True,0,0.9405279506945813,0.9405279506945813,(2:49) (Shotgun) 16-J.Flacco pass incomplete deep right to 1-J.Chase (23-A.Thomas).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,4.0,12:58,7.0,-4.0,short,middle,0,0,False,0,0.003123241398779497,0.003123241398779497,(12:58) (Shotgun) 16-J.Flacco pass short middle to 1-J.Chase pushed ob at NYJ 34 for 7 yards (11-J.Johnson).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,4.0,12:22,7.0,4.0,short,left,0,0,False,0,0.0024156830293997882,0.0024156830293997882,(12:22) (Shotgun) 16-J.Flacco pass short left to 1-J.Chase to NYJ 18 for 16 yards (44-J.Sherwood).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,4.0,07:48,6.0,-3.0,short,left,0,0,False,0,0.0024361798520533087,0.0024361798520533087,(7:48) (Shotgun) 16-J.Flacco pass incomplete short left to 1-J.Chase.
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,4.0,07:45,6.0,5.0,short,middle,0,0,True,0,0.9061252647711034,0.9061252647711034,(7:45) (Shotgun) 16-J.Flacco pass incomplete short middle to 80-A.Iosivas (29-J.Brownlee).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,4.0,07:41,6.0,,,,1,1,False,0,0.0006622169238772737,0.0006622169238772737,(7:41) (Shotgun) 16-J.Flacco sacked at CIN 22 for -6 yards (9-W.McDonald).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,4.0,01:48,-1.0,4.0,short,right,0,0,False,0,0.0032344893386325045,0.0032344893386325045,(1:48) (Shotgun) 16-J.Flacco pass short right to 1-J.Chase to CIN 32 for 7 yards (23-A.Thomas).
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,4.0,00:48,-1.0,20.0,deep,middle,0,0,True,0,0.9549151858479669,0.9549151858479669,"(:48) (Shotgun) 16-J.Flacco pass incomplete deep middle to 80-A.Iosivas (44-J.Sherwood, 22-T.Adams)."
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,4.0,00:37,-1.0,15.0,short,left,0,0,False,0,0.002889430418645574,0.002889430418645574,(:37) (Shotgun) 16-J.Flacco pass incomplete short left to 1-J.Chase.
2025,2025_08_NYJ_CIN,2025-10-26,8,CIN,NYJ,4.0,00:32,-1.0,9.0,short,middle,0,0,True,0,0.9153663175204494,0.9153663175204494,(:32) (Shotgun) 16-J.Flacco pass incomplete short middle to 80-A.Iosivas (29-J.Brownlee).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,13:51,0.0,4.0,short,right,0,0,False,0,0.00220648692803309,0.00220648692803309,(13:51) (Shotgun) 8-D.Gabriel pass incomplete short right to 44-H.Fannin.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,13:47,0.0,2.0,short,left,0,0,False,0,0.001854863288584428,0.001854863288584428,(13:47) (Shotgun) 8-D.Gabriel pass incomplete short left to 44-H.Fannin.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,10:56,0.0,4.0,short,left,0,0,False,0,0.001905570890919847,0.001905570890919847,(10:56) (Shotgun) 8-D.Gabriel pass short left to 3-J.Jeudy to CLE 11 for 5 yards (21-B.Stephens).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,09:25,0.0,10.0,short,left,0,0,False,0,0.001972644955291169,0.001972644955291169,(9:25) (Shotgun) 8-D.Gabriel pass short left to 3-J.Jeudy ran ob at NYJ 31 for 13 yards (23-A.Thomas).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,08:40,0.0,10.0,short,left,0,0,False,0,0.0019824108766302623,0.0019824108766302623,(8:40) (Shotgun) 8-D.Gabriel pass incomplete short left to 3-J.Jeudy.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,06:40,0.0,2.0,short,right,0,0,False,0,0.002294439388784352,0.002294439388784352,"(6:40) 8-D.Gabriel pass short right to 85-D.Njoku for 9 yards, TOUCHDOWN."
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,06:14,0.0,1.0,short,left,0,0,True,0,0.84710645818197,0.84710645818197,(6:14) 8-D.Gabriel pass incomplete short left to 10-Q.Judkins (22-T.Adams).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,06:09,0.0,5.0,short,right,0,0,True,0,0.8693512981403543,0.8693512981403543,(6:09) (Shotgun) 8-D.Gabriel pass incomplete short right to 44-H.Fannin (23-A.Thomas).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,06:05,0.0,1.0,short,middle,0,0,False,0,0.002606947648933843,0.002606947648933843,(6:05) (Shotgun) 8-D.Gabriel pass incomplete short middle to 3-J.Jeudy.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,04:25,-7.0,4.0,short,right,1,0,False,0,0.004529300593691373,0.004529300593691373,(4:25) (Shotgun) 8-D.Gabriel pass short right to 3-J.Jeudy ran ob at CLE 36 for 11 yards (29-J.Brownlee) [9-W.McDonald].
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,03:42,-7.0,16.0,deep,left,0,0,False,0,0.004128667656968355,0.004128667656968355,(3:42) (Shotgun) 8-D.Gabriel pass incomplete deep left to 3-J.Jeudy.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,1.0,02:57,-7.0,12.0,short,left,0,0,False,0,0.002180983360664136,0.002180983360664136,(2:57) (Shotgun) 8-D.Gabriel pass short left to 44-H.Fannin to CLE 44 for 15 yards (22-T.Adams).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,15:00,-7.0,9.0,short,middle,0,0,False,0,0.0029463712325267497,0.0029463712325267497,(15:00) (Shotgun) 8-D.Gabriel pass short middle to 19-C.Tillman to CLE 35 for 9 yards (44-J.Sherwood). NYJ-23-A.Thomas was injured during the play.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,13:56,-7.0,-6.0,short,right,0,0,False,0,0.0024551876599393724,0.0024551876599393724,(13:56) (Shotgun) 8-D.Gabriel pass incomplete short right to 83-M.Corley.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,11:43,-7.0,9.0,short,left,0,0,False,0,0.002244561915791953,0.002244561915791953,(11:43) 8-D.Gabriel pass incomplete short left to 3-J.Jeudy.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,11:38,-7.0,,,,1,1,False,0,0.0005805833212475837,0.0005805833212475837,(11:38) (Shotgun) 8-D.Gabriel sacked at CLE 40 for -11 yards (9-W.McDonald).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,10:41,-7.0,22.0,deep,left,0,0,False,0,0.004460083618951684,0.004460083618951684,"(10:41) 8-D.Gabriel pass deep left to 3-J.Jeudy for 22 yards, TOUCHDOWN."
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,03:45,-3.0,1.0,short,left,0,0,False,0,0.0022251039889607522,0.0022251039889607522,(3:45) 8-D.Gabriel pass short left to 10-Q.Judkins to CLE 32 for 9 yards (56-Q.Williams).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,02:00,-3.0,-6.0,short,left,0,0,False,0,0.0021872042013314904,0.0021872042013314904,(2:00) 8-D.Gabriel pass short left to 44-H.Fannin to CLE 33 for -7 yards (56-Q.Williams).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,01:55,-3.0,,,,1,1,False,0,0.0006016671647209134,0.0006016671647209134,(1:55) (Shotgun) 8-D.Gabriel sacked at CLE 24 for -9 yards (9-W.McDonald).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,00:45,-3.0,16.0,deep,middle,0,0,True,0,0.9454863561666889,0.9454863561666889,(:45) (Shotgun) 8-D.Gabriel pass incomplete deep middle to 3-J.Jeudy (44-J.Sherwood).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,00:40,-3.0,16.0,deep,right,0,0,False,0,0.005330656810996566,0.005330656810996566,(:40) (Shotgun) 8-D.Gabriel pass deep right to 44-H.Fannin pushed ob at NYJ 37 for 24 yards (26-I.Oliver; 29-J.Brownlee).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,00:33,-3.0,6.0,short,right,0,0,False,0,0.002737683993362904,0.002737683993362904,"(:33) (No Huddle, Shotgun) 8-D.Gabriel pass short right to 3-J.Jeudy to NYJ 22 for 15 yards (44-J.Sherwood)."
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,00:27,-3.0,13.0,short,right,0,0,False,0,0.002819201692570698,0.002819201692570698,(:27) (Shotgun) 8-D.Gabriel pass incomplete short right to 19-C.Tillman.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,00:22,-3.0,22.0,deep,left,0,0,False,0,0.004639645254798194,0.004639645254798194,(:22) (Shotgun) 8-D.Gabriel pass incomplete deep left to 19-C.Tillman.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,2.0,00:17,-3.0,,,,1,1,False,0,0.0006081819325125999,0.0006081819325125999,(:17) (Shotgun) 8-D.Gabriel sacked at NYJ 27 for -5 yards (9-W.McDonald).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,3.0,11:18,0.0,3.0,short,left,0,0,False,0,0.0023066155805475377,0.0023066155805475377,(11:18) (Shotgun) 8-D.Gabriel pass short left to 3-J.Jeudy pushed ob at CLE 35 for 12 yards (27-M.Moore).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,3.0,08:10,0.0,11.0,short,right,0,0,False,0,0.002871758538379677,0.002871758538379677,(8:10) (Shotgun) 8-D.Gabriel pass incomplete short right to 3-J.Jeudy.
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,3.0,06:24,0.0,,,,1,1,False,0,0.000631279591784926,0.000631279591784926,(6:24) 8-D.Gabriel sacked at CLE 11 for -8 yards (56-Q.Williams).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,3.0,05:43,0.0,1.0,short,right,0,0,False,0,0.002801258900688963,0.002801258900688963,(5:43) (Shotgun) 8-D.Gabriel pass short right to 10-Q.Judkins to CLE 12 for 1 yard (29-J.Brownlee).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,3.0,04:32,0.0,-7.0,short,left,0,0,False,0,0.002314807820355502,0.002314807820355502,(4:32) (Shotgun) 8-D.Gabriel pass short left to 85-D.Njoku to CLE 19 for 12 yards (22-T.Adams).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,4.0,10:21,-7.0,,,,1,1,False,0,0.0007135817599067908,0.0007135817599067908,(10:21) (Shotgun) 8-D.Gabriel sacked at NYJ 40 for -7 yards (9-W.McDonald).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,4.0,06:07,-10.0,,,,1,1,False,0,0.0007495720191096322,0.0007495720191096322,(6:07) (Shotgun) 8-D.Gabriel sacked at CLE 24 for -7 yards (11-J.Johnson).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,4.0,05:03,-10.0,1.0,short,right,0,0,False,0,0.0033332118404008847,0.0033332118404008847,"(5:03) (No Huddle, Shotgun) 8-D.Gabriel pass short right to 22-D.Sampson to NYJ 29 for 3 yards (56-Q.Williams)."
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,4.0,04:39,-10.0,3.0,short,left,0,0,False,0,0.0028551044947981255,0.0028551044947981255,"(4:39) (No Huddle, Shotgun) 8-D.Gabriel pass incomplete short left to 80-J.Thrash."
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,4.0,04:35,-10.0,12.0,short,middle,0,0,False,0,0.003974252845113614,0.003974252845113614,(4:35) (Shotgun) 8-D.Gabriel pass short middle to 44-H.Fannin to NYJ 17 for 12 yards (26-I.Oliver).
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,4.0,03:41,-10.0,2.0,short,middle,0,0,False,0,0.0038375008448733364,0.0038375008448733364,"(3:41) (No Huddle, Shotgun) 8-D.Gabriel pass incomplete short middle to 34-J.Ford."
2025,2025_10_CLE_NYJ,2025-11-09,10,CLE,NYJ,4.0,03:37,-10.0,1.0,short,middle,0,0,False,0,0.003823499758734761,0.003823499758734761,(3:37) (Shotgun) 8-D.Gabriel pass short middle to 19-C.Tillman to NYJ 11 for 2 yards (22-T.Adams).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,1.0,06:51,-7.0,0.0,short,right,0,0,False,0,0.0023885652716158457,0.0023885652716158457,(6:51) 10-D.Maye pass short right to 85-H.Henry to NE 31 for no gain (56-Q.Williams).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,1.0,06:12,-7.0,7.0,short,left,0,0,False,0,0.0020914923191993383,0.0020914923191993383,"(6:12) (Shotgun) 10-D.Maye pass short left to 8-S.Diggs to NE 39 for 8 yards (29-J.Brownlee). PENALTY on NYJ-29-J.Brownlee, Unnecessary Roughness, 15 yards, enforced at NE 39."
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,1.0,04:31,-7.0,2.0,short,middle,0,0,False,0,0.002779244337423285,0.002779244337423285,(4:31) (Shotgun) 10-D.Maye pass short middle to 8-S.Diggs to NYJ 38 for 3 yards (29-J.Brownlee).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,1.0,03:56,-7.0,4.0,short,right,0,0,False,0,0.002475111741733468,0.002475111741733468,(3:56) (Shotgun) 10-D.Maye pass short right to 3-D.Douglas to NYJ 31 for 7 yards (21-B.Stephens).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,1.0,01:51,-7.0,4.0,short,right,0,0,False,0,0.002509281386758855,0.002509281386758855,(1:51) (Shotgun) 10-D.Maye pass short right to 8-S.Diggs pushed ob at NYJ 19 for 5 yards (29-J.Brownlee).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,12:43,0.0,16.0,deep,left,0,0,False,0,0.0040867354448022595,0.0040867354448022595,(12:43) 10-D.Maye pass deep left to 85-H.Henry to NE 40 for 23 yards (56-Q.Williams).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,10:40,0.0,7.0,short,middle,0,0,False,0,0.0028613825301428376,0.0028613825301428376,(10:40) (Shotgun) 10-D.Maye pass short middle to 85-H.Henry to NYJ 45 for 12 yards (26-I.Oliver).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,09:14,0.0,10.0,short,middle,0,0,False,0,0.0029242139991982677,0.0029242139991982677,(9:14) (Shotgun) 10-D.Maye pass short middle to 13-M.Hollins to NYJ 27 for 19 yards (22-T.Adams; 37-Q.Stiggers).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,08:24,0.0,18.0,deep,left,0,0,False,0,0.004238848881275665,0.004238848881275665,"(8:24) (Shotgun) 10-D.Maye pass deep left to 13-M.Hollins pushed ob at NYJ 7 for 20 yards (21-B.Stephens). Penalty on NYJ-29-J.Brownlee, Illegal Contact, declined. Penalty on NYJ-22-T.Adams, Illegal Contact, declined."
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,06:07,7.0,3.0,short,middle,0,0,False,0,0.0027600897840553617,0.0027600897840553617,(6:07) 10-D.Maye pass short middle to 32-T.Henderson to NE 20 for 5 yards (27-M.Moore).
2025,2025_11_NYJ_NE,2025-11-13,11,NE,NYJ,2.0,05:27,7.0,5.0,short,left,0,0,False,0,0.002083664101889878,0.002083664101889878,(5:27) 10-D.Maye pass short left to 13-M.Hollins to NE 28 for 8 yards (21-B.Stephens; 26-I.Oliver).
